Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"YNR048W","YNR048W","cytosol","24.73","4.66886","ER","55.3175","ER","28.8634","ER","28.2488","below threshold","24.9535","cytosol","16.37","0.66","0","8.17","cytosol","20.35","0.82","0","4.27","cytosol","21.56","0.87","0","","cytosol","cytosol","22.442","0.907026","0","2.85475","Protein that interacts specifically in vivo with phospholipid translocase (flippase) Dnf3p; similar to Cdc50p, which is an essential interaction partner of the flippase Drs2p"
"KTR5","YNL029C","below threshold","15.41","4.36412","ER,punctate","47.8533","ER,vacuole","65.3855","below threshold","17.9756","below threshold","22.8545","cytosol","14.67","0.95","0","5.01","cytosol","15.5","1","0","2.79","cytosol","17.2","1.11","0","","below threshold","below threshold","15.7383","1.02109","0","2.70437","Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family"
"GPI15","YNL038W","","","","ER","35.3386","vacuole","35.5251","below threshold","15.2988","below threshold","24.6892","","","","","","","","","","","","","","","","","","","","","",""
"HOL1","YNR055C","cell periphery","25.6","6.58408","cell periphery","30.8523","cell periphery,vacuole","179.194","below threshold","23.6189","below threshold","24.0516","cell periphery","19.06","0.74","-1","5.23","cell periphery","20.53","0.8","0","3.33","cell periphery","21.29","0.83","0","","cell periphery","cell periphery","22.5914","0.88206","0","2.85786","Putative transporter in the major facilitator superfamily (DHA1 family) of multidrug resistance transporters; mutations in membrane-spanning domains permit cation and histidinol uptake"
"SMP3","YOR149C","below threshold","17.32","4.53741","ER","61.4114","ER,punctate","80.011","below threshold","14.957","ER","30.91","cytosol","17.02","0.98","0","7.02","cytosol","14.62","0.84","0","2.53","cytosol","13.5","0.77","0","","below threshold","below threshold","18.5159","1.06869","0","3.20398","Alpha 1,2-mannosyltransferase involved in glycosyl phosphatidyl inositol (GPI) biosynthesis; required for addition of the fourth, side branching mannose to the GPI core structure"
"PDR5","YOR153W","below threshold","16.11","","cell periphery","124.018","cell periphery,vacuole","91.772","missing","","cell periphery","42.7134","cytosol","18.04","1.11","0","","cytosol","15.6","0.96","0","","cytosol","15.95","0.98","0","","","","","","","","Plasma membrane ATP-binding cassette (ABC) transporter, multidrug transporter actively regulated by Pdr1p; also involved in steroid transport, cation resistance, and cellular detoxification during exponential growth"
"PNS1","YOR161C","cell periphery","18.63","5.91989","cell periphery","111.259","cell periphery,vacuole","173.725","below threshold","23.3911","cell periphery,punctate","45.4842","cell periphery","20.1","1.07","0","9.96","cell periphery","17.32","0.93","0","4.09","cell periphery","45.13","2.42","0","","cell periphery","cell periphery","17.136","0.919677","0","3.34625","Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport"
"LCB4","YOR171C","cytosol","31.38","7.8148","cell periphery","100.479","cell periphery,vacuole","114.672","ambiguous,punctate","35.8611","cell periphery","32.0382","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","cytosol","cytosol","","","0","","Sphingoid long-chain base kinase, responsible for synthesis of long-chain base phosphates, which function as signaling molecules, regulates synthesis of ceramide from exogenous long-chain bases, localizes to the Golgi and late endosomes"
"ALE1","YOR175C","below threshold","15.9","4.15852","ER","49.4453","ER","33.3897","below threshold","19.2829","below threshold","22.9292","cytosol","15.58","0.97","0","4.83","cytosol","15.52","0.97","0","2.8","cytosol","17.16","1.07","0","","below threshold","below threshold","13.7979","0.867201","0","1.47686","Broad-specificity lysophospholipid acyltransferase, part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids"
"UIP4","YPL186C","below threshold","17.1","4.55662","ER","92.4772","ER,punctate","107.008","mitochondria","24.4082","ER","51.3087","cytosol","17","0.99","0","5.17","cytosol","17.11","1","0","2.98","cytosol","16.93","0.98","0","","below threshold","below threshold","18.058","1.05572","0","2.85608","Protein that interacts with Ulp1p, a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope"
"SLM2","YNL047C","","","","cell periphery,punctate","48.8658","cell periphery,punctate","27.311","below threshold","19.6049","punctate","28.0656","","","","","","","","","","","","","","","","","","","","","",""
"YNR062C","YNR062C","below threshold","14.02","4.05572","ER","72.7081","ER","45.7901","below threshold","16.2174","below threshold","28.7038","cytosol","14.6","1.04","0","4.68","cytosol","16.6","1.18","0","3.33","cytosol","20.08","1.43","0","","below threshold","below threshold","16.6848","1.18995","0","2.61656","Putative membrane protein of unknown function"
"YNR065C","YNR065C","below threshold","16.53","3.30304","ER","81.2721","ER,vacuole","24.6358","mitochondria","20.4479","#N/A","0","cytosol","15.32","0.92","0","4.19","cytosol","18.36","1.11","0","3.76","cytosol","15.52","0.93","0","","below threshold","below threshold","17.1406","1.03663","0","3.84889","Protein of unknown function; protein-protein interactions suggest a possible role in actin patch formation; YNR065C is not an essential gene"
"HXT17","YNR072W","below threshold","17.03","4.00372","cell periphery,vacuole","48.138","cell periphery,vacuole","39.2237","below threshold","17.7989","below threshold","25.341","cytosol","14.92","0.87","0","4.72","cytosol","","","0","","cytosol","15.13","0.88","0","","below threshold","below threshold","15.3408","0.900468","0","2.00352","Hexose transporter, up-regulated in media containing raffinose and galactose at pH 7.7 versus pH 4.7, repressed by high levels of glucose"
"IZH2","YOL002C","below threshold","14.13","3.91801","ER,punctate","69.3179","cell periphery,vacuole","77.4743","below threshold","30.0669","cytosol","30.0147","cytosol","14.03","0.99","0","3.91","cytosol","15.24","1.07","0","2.6","cytosol","14.58","1.03","0","","below threshold","below threshold","15.0866","1.06717","0","3.07284","Plasma membrane protein involved in zinc homeostasis and osmotin-induced apoptosis; transcription regulated by Zap1p, zinc and fatty acid levels; similar to mammalian adiponectins; deletion increases sensitivity to elevated zinc"
"AQR1","YNL065W","cell periphery","34.65","11.6702","cell periphery,punctate","31.1438","cell periphery,vacuole","25.0122","punctate","21.1521","below threshold","25.216","cell periphery","19.47","0.56","-1","7.26","punctate","","","0","","vacuole","","","","","cell periphery","cell periphery","26.2499","0.757204","0","5.69543","Plasma membrane multidrug transporter of the major facilitator superfamily, confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids"
"PFA4","YOL003C","below threshold","14.41","","ER","50.2566","ER,vacuole","62.7536","below threshold","18.4599","below threshold","29.936","cytosol","15","1.04","0","","cytosol","14.15","0.98","0","","cytosol","16.68","1.15","0","","","","","","","","Palmitoyltransferase with autoacylation activity, required for palmitoylation of amino acid permeases containing a C-terminal Phe-Trp-Cys site; required for modification of Chs3p; member of the DHHC family of putative palmitoyltransferases"
"EOS1","YNL080C","below threshold","16.5","3.85731","ER","51.9597","ER","63.7088","punctate","23.7042","below threshold","27.8782","cytosol","15.98","0.96","0","4.11","cytosol","17.34","1.05","0","3.56","cytosol","24.35","1.47","0","","below threshold","below threshold","17.5276","1.06196","0","3.2609","Protein involved in N-glycosylation; deletion mutation confers sensitivity to exidative stress and shows synthetic lethality with mutations in the spindle checkpoint genes BUB3 and MAD1; YNL080C is not an essential gene"
"END3","YNL084C","punctate","51.68","14.1726","cell periphery,punctate","91.7732","cell periphery,punctate,bud neck","43.5405","cell periphery,punctate,bud neck","47.5578","punctate","34.9845","punctate","45.79","0.88","0","18.72","punctate","46.91","0.9","0","8.79","punctate","86.53","1.67","1","","punctate","punctate","53.3772","1.03257","0","8.20084","EH domain-containing protein involved in endocytosis, actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p"
"TCB2","YNL087W","cell periphery","41.87","11.7228","cell periphery,ER","117.795","cell periphery,ER,punctate","101.068","cell periphery,punctate","37.6452","ER","45.5455","cell periphery","29.72","0.7","0","11.42","cell periphery","41.01","0.97","0","9.11","cell periphery","29.66","0.7","0","","cytosol","cell periphery","35.9847","0.859302","0","5.51378","Bud-specific protein with a potential role in membrane trafficking; GFP-fusion protein migrates from the cell surface to intracellular vesicles near vacuole; contains 3 calcium and lipid binding domains; mRNA is targeted to the bud"
"YOL019W","YOL019W","cell periphery","27.56","9.86081","cell periphery,punctate","51.4176","cell periphery,vacuole","78.61","cell periphery,punctate,bud","27.7781","below threshold","26.4356","cell periphery","28.3","1.02","0","12.77","cell periphery","23.49","0.85","0","7.58","vacuole","","","","","cell periphery","cell periphery","18.5101","0.671498","-1","4.2775","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole"
"YPL191C","YPL191C","cytosol","23.89","6.24776","cytosol,ER","74.1247","cytosol,ER,punctate","64.2017","punctate","20.9165","#N/A","0","cytosol","24.84","1.03","0","7.05","cytosol","26.44","1.1","0","5","cytosol","37.76","1.58","0","","cytosol","cytosol","24.5319","1.02655","0","2.49233","Putative protein of unknown function; diploid deletion strain exhibits high budding index; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm"
"PRM3","YPL192C","","","","nuclear periphery","124.379","vacuole membrane","85.6957","below threshold","17.5595","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"THI72","YOR192C","below threshold","18.28","4.47942","cell periphery,ER,vacuole","91.0995","cell periphery,vacuole","81.4413","vacuole membrane","19.0052","cell periphery,punctate","32.6101","cytosol","13.62","0.74","0","4.48","cytosol","15.59","0.85","0","2.63","cytosol","16.77","0.91","0","","below threshold","below threshold","15.8634","0.867559","0","1.96029","Transporter of thiamine or related compound; shares sequence similarity with Thi7p"
"YPL199C","YPL199C","cytosol","20.97","4.24869","cell periphery","147.595","cell periphery","205.419","cell periphery","32.0972","cell periphery","56.2413","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","cytosol","cytosol","","","0","","Putative protein of unknown function, predicted to be palmitoylated"
"CSM4","YPL200W","","","","ER,punctate","22.7641","below threshold","7.83994","below threshold","18.7969","below threshold","24.5634","","","","","","","","","","","","","","","","","","","","","",""
"DSC3","YOR223W","","","","ER","35.9304","vacuole","16.5008","punctate","25.482","below threshold","23.6533","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"MET7","YOR241W","punctate:cytosol","64.21","17.4332","ER","53.0456","ER","54.4678","below threshold","11.7755","below threshold","26.7141","punctate.cytosol","67.35","1.04","0","25.87","punctate.cytosol","65.72","1.02","0","10.04","punctate,cytosol","68.63","1.06","0","","punctate:cytosol","punctate:cytosol","67.8787","1.05701","0","11.3743","Folylpolyglutamate synthetase, catalyzes extension of the glutamate chains of the folate coenzymes, required for methionine synthesis and for maintenance of mitochondrial DNA"
"SSO1","YPL232W","","","","cell periphery","169.571","cell periphery,vacuole","219.364","cell periphery,bud","57.1291","cell periphery","51.8475","","","","","","","","","","","","","","","","","","","","","",""
"RHO2","YNL090W","cytosol","31.89","10.1962","cell periphery","80.8876","cell periphery,vacuole","132.472","cell periphery","25.6741","#N/A","0","cytosol","34.07","1.06","0","10.31","cytosol","32.97","1.03","0","6.83","cytosol","29.67","0.93","0","","cytosol","cytosol","25.2755","0.792438","0","3.73764","Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, involved in the establishment of cell polarity and in microtubule assembly"
"TAT2","YOL020W","cell periphery","57.86","12.8795","ER","41.6028","ER,vacuole","39.9192","ER","25.8543","below threshold","29.9765","cell periphery","36.17","0.62","0","11.76","punctate","","","0","","cell periphery","17.79","0.3","-1","","cell periphery","cell periphery","53.3592","0.922137","0","7.23497","High affinity tryptophan and tyrosine permease, overexpression confers FK506 and FTY720 resistance"
"YNL095C","YNL095C","below threshold","14.07","4.45577","ER","43.7066","ER","21.1219","below threshold","15.8911","below threshold","24.7325","cytosol","14.3","1.01","0","5.72","cytosol","15.49","1.1","0","3.47","cytosol","17.34","1.23","0","","below threshold","below threshold","14.2644","1.01358","0","1.47605","Putative protein of unknown function predicted to contain a transmembrane domain; YNL095C is not an essential gene"
"RAS2","YNL098C","","","","cell periphery","141.872","cell periphery","153.949","below threshold","19.5523","cell periphery","59.0505","","","","","","","","","","","","","","","","","","","","","",""
"CYB5","YNL111C","","","","ER","73.1946","ER","104.191","ER","41.5372","ER","36.3628","","","","","","","","","","","","","","","","","","","","","",""
"ESBP6","YNL125C","ER","22.5","6.28669","cell periphery","60.846","cell periphery,vacuole","44.8647","below threshold","20.2071","ambigous","31.2862","ER","16.48","0.73","-1","5.06","ER","20.37","0.9","0","3.2","ER","17.77","0.78","-1","","ER","ER","20.5475","0.913023","0","2.91717","Protein with similarity to monocarboxylate permeases, appears not to be involved in transport of monocarboxylates such as lactate, pyruvate or acetate across the plasma membrane"
"MAM3","YOL060C","vacuole membrane","36.72","9.56317","ER","47.7164","ER","15.0022","below threshold","19.5977","below threshold","23.0616","vacuole membrane","32.08","0.87","0","11.2","vacuole membrane","34.8","0.94","0","9.25","vacuole membrane","42.8","1.16","0","","vacuole membrane","vacuole membrane","29.0503","0.790958","0","4.57783","Protein required for normal mitochondrial morphology, has similarity to hemolysins"
"MEP2","YNL142W","cell periphery","38.37","26.2001","ER,punctate","57.169","vacuole","27.5978","below threshold","17.8268","below threshold","23.6986","cell periphery","43.91","1.14","0","29.89","cell periphery","31.27","0.81","0","13.27","cell periphery","1025.07","26.71","1","","cell periphery","cell periphery","24.7219","0.644194","-1","13.17","Ammonium permease involved in regulation of pseudohyphal growth; belongs to a ubiquitous family of cytoplasmic membrane proteins that transport only ammonium (NH4+); expression is under the nitrogen catabolite repression regulation"
"DGA1","YOR245C","","","","ER,punctate","62.9399","ER,punctate","71.0439","ambiguous,punctate","23.8807","#N/A","","","","","","","","","","","","","","","","","","","","","","",""
"HUT1","YPL244C","below threshold","17.86","4.35148","ER","100.661","ER","137.832","ER","23.1702","#N/A","0","cytosol","18.45","1.03","0","5.08","cytosol","17.52","0.98","0","3.57","cytosol","17.25","0.96","0","","below threshold","below threshold","16.4162","0.918536","0","2.02898","Protein with a role in UDP-galactose transport to the Golgi lumen, has similarity to human UDP-galactose transporter UGTrel1, exhibits a genetic interaction with S. cerevisiae ERO1"
"SEC63","YOR254C","","","","cell periphery,ER","102.802","ER","66.5331","ER,punctate","75.2084","below threshold","26.5921","","","","","","","","","","","","","","","","","","","","","",""
"DIP5","YPL265W","cell periphery","219.91","99.8207","cell periphery,vacuole","62.4169","cell periphery,vacuole","67.5994","cytosol","27.3568","cell periphery","36.37","vacuole","19.95","0.09","-1","15.84","punctate","","","0","","vacuole, cell periphery","","","","","cell periphery","cell periphery","241.924","1.10008","0","64.9353","Dicarboxylic amino acid permease, mediates high-affinity and high-capacity transport of L-glutamate and L-aspartate; also a transporter for Gln, Asn, Ser, Ala, and Gly"
"SAM3","YPL274W","ER","114.47","43.9678","ER","100.874","ER,vacuole","92.2402","below threshold","19.3011","cell periphery","40.9645","ER","37.89","0.33","-1","21.71","ER","99.21","0.86","0","23.87","ER","113.16","0.98","0","","ER","ER","79.4418","0.693965","0","25.9976","High-affinity S-adenosylmethionine permease, required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p"
"TPO4","YOR273C","below threshold","16.96","5.31923","cell periphery","53.9948","cell periphery,vacuole","68.5619","cell periphery","29.9529","below threshold","27.0858","cytosol","14.06","0.82","0","5.22","cytosol","15.17","0.89","0","3.63","cytosol","17.06","1","0","","below threshold","below threshold","15.3289","0.903689","0","2.2712","Polyamine transport protein, recognizes spermine, putrescine, and spermidine; localizes to the plasma membrane; member of the major facilitator superfamily"
"FEX2","YPL279C","","","","cell periphery","75.0179","cell periphery","73.9281","below threshold","15.4044","cell periphery","28.7278","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"DSC2","YOL073C","","","","ER","54.5886","ER","69.5012","below threshold","16.294","#N/A","0","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function"
"YOL075C","YOL075C","below threshold","14.72","3.313","cell periphery,ER","31.9641","ER,vacuole","24.0517","below threshold","16.9945","below threshold","28.6897","cytosol","16.51","1.12","0","5.69","cytosol","15.04","1.02","0","3.04","cytosol","14.27","0.96","0","","below threshold","below threshold","13.8975","0.943526","0","1.50493","Putative ABC transporter"
"MFA2","YNL145W","below threshold","13.65","4.00881","ER","120.48","ER","198.318","below threshold","17.3908","punctate","35.0599","cytosol","15.76","1.15","0","5.34","cytosol","15.24","1.11","0","3.34","cytosol","","","","","below threshold","below threshold","12.6702","0.927659","0","1.86574","Mating pheromone a-factor, made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA1"
"YNL146W","YNL146W","ER","22.78","6.17417","ER","71.1954","ER","73.4453","below threshold","20.7834","ER","29.1638","ER","20.5","0.9","0","6.14","punctate","","","0","","ER","23.09","1.01","0","","ER","ER","18.0905","0.794058","0","2.53804","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNL146W is not an essential gene"
"PGA2","YNL149C","ER","70.99","","ER,punctate","243.914","ER,punctate","228.9","missing","0","below threshold","23.4983","ER","67.64","0.95","0","","ER","48.12","0.67","0","","ER","67.35","0.94","0","","","","","","","","Essential protein required for maturation of Gas1p and Pho8p; involved in protein trafficking; GFP-fusion protein localizes to the ER and YFP-fusion protein to the nuclear envelope-ER network; null mutants have a cell separation defect"
"YCK2","YNL154C","","","","cell periphery","92.0955","cell periphery","78.3865","cell periphery","57.489","cell periphery","33.2636","","","","","","","","","","","","","","","","","","","","","",""
"NSG2","YNL156C","ER","30.04","","ER","106.896","ER","149.559","ER","37.8609","ER","45.2655","ER","38.16","1.27","0","","ER","41.45","1.37","1","","ER","62.17","2.06","1","","","","","","","","Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins"
"PHM7","YOL084W","below threshold","19.7","","ER","76.7108","ER,vacuole","126.672","vacuole","15.1866","below threshold","28.4583","cytosol","31.61","1.6","0","","cytosol","17.23","0.87","0","","vacuole,cell periphery","73.03","3.7","0","","","","","","","","Protein of unknown function, expression is regulated by phosphate levels; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole"
"YPQ1","YOL092W","","","","ER","55.2791","ER,punctate","56.4416","below threshold","22.5148","below threshold","23.8893","","","","","","","","","","","","","","","","","","","","","","Putative protein of unknown function; predicted to contain six transmembrane domains and is 58% similar to the uncharacterized ORF YBR147W"
"ASI2","YNL159C","below threshold","14.91","3.92071","ER,punctate","40.0114","ER,punctate","11.0668","ER,punctate","20.3573","below threshold","24.0356","cytosol","15.99","1.07","0","6.29","cytosol","15.3","1.02","0","3.68","cytosol","20.3","1.36","0","","below threshold","below threshold","14.7972","0.991848","0","2.18303","Integral inner nuclear membrane protein that acts with Asi1p and Asi3p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals"
"ITR2","YOL103W","below threshold","16.29","4.40232","cell periphery,vacuole","81.3285","cell periphery,vacuole","129.407","below threshold","15.4642","below threshold","27.562","cytosol","13.96","0.85","0","4.56","cytosol","16.14","0.99","0","5.04","cytosol","14.61","0.89","0","","below threshold","below threshold","15.5568","0.954858","0","2.47635","Myo-inositol transporter with strong similarity to the major myo-inositol transporter Itr1p, member of the sugar transporter superfamily; expressed constitutively"
"YOP1","YPR028W","punctate:ER","131.35","41.8165","cell periphery,ER,bud","163.148","cell periphery,ER,bud","379.639","cell periphery,ER,punctate","75.4678","#N/A","0","punctate.ER","167.86","1.27","0","85.6","punctate.ER","149.24","1.13","0","31.14","punctate,ER","263.21","2","1","","punctate:ER","punctate:ER","119.638","0.910776","0","24.3387","Membrane protein that interacts with Yip1p to mediate membrane traffic; interacts with Sey1p to maintain ER morphology; overexpression leads to cell death and accumulation of internal cell membranes"
"DGK1","YOR311C","ER","25.18","6.15569","ER","112.845","ER","140.592","ER","35.7874","ER","45.7291","ER","19.53","0.77","-1","6.99","ER","23.24","0.92","0","4.14","ER","18.55","0.73","-1","","ER","ER","19.1563","0.760401","0","2.48097","Diacylglycerol kinase, localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain"
"FAA1","YOR317W","","","","ER","165.475","ER,punctate","188.383","ER,punctate","73.7997","ER","42.6661","","","","","","","","","","","","","","","","","","","","","",""
"PMT3","YOR321W","","","","ER,punctate","112.447","ER,vacuole","134.811","below threshold","23.3464","ER,punctate","37.2504","","","","","","","","","","","","","","","","","","","","","",""
"FRT1","YOR324C","","","","ER","29.7522","ER","17.1194","punctate","19.8096","below threshold","26.1367","","","","","","","","","","","","","","","","","","","","","",""
"YPR063C","YPR063C","ER","28.72","7.23122","ER","103.923","ER","56.0508","ER","38.5928","ER","31.926","ER","","","0","","ER","","","0","","ER","","","","","ER","ER","","","0","","ER-localized protein of unknown function"
"YPR071W","YPR071W","punctate:ER","23.47","5.11102","ER","81.2028","ER","106.913","punctate","21.7811","below threshold","27.9056","punctate.ER","23.86","1.01","0","8.73","punctate.ER","18.63","0.79","-1","3.16","punctate,ER","17.06","0.72","-1","","punctate:ER","punctate:ER","24.4564","1.04176","0","7.1116","Putative membrane protein; YPR071W is not an essential gene"
"SNC2","YOR327C","","","","cell periphery,punctate,bud","174.884","cell periphery,vacuole","274.936","cell periphery,punctate,bud","65.2216","punctate,bud","54.3177","","","","","","","","","","","","","","","","","","","","","",""
"OPY2","YPR075C","cytosol","24.36","","ER,punctate","95.7855","punctate,vacuole","61.6649","ER","36.4945","below threshold","24.4624","cytosol","30.61","1.25","0","","cytosol","25.57","1.04","0","","cytosol","36.36","1.49","0","","","","","","","","Integral membrane protein that functions in the signaling branch of the high-osmolarity glycerol (HOG) pathway; interacts with Ste50p; overproduction blocks cell cycle arrest in the presence of mating pheromone"
"TDA7","YNL176C","cytosol","20.79","5.14838","ambiguous,ER","51.7753","vacuole","14.4349","below threshold","17.8898","#N/A","0","cytosol","18.2","0.87","0","8.83","cytosol","23.68","1.13","0","5.31","cytosol","21.15","1.01","0","","cytosol","cytosol","22.047","1.0598","0","3.47421","Cell cycle-regulated gene of unknown function, promoter bound by Fkh2p"
"SHR5","YOL110W","below threshold","17.34","4.8912","ER","49.8979","ER,vacuole","37.1001","below threshold","19.4932","below threshold","25.9632","cytosol","19.93","1.14","0","6.11","cytosol","17.38","1","0","3.47","cytosol","19.24","1.1","0","","below threshold","below threshold","17.5762","1.01326","0","2.76214","Subunit of a palmitoyltransferase, composed of Shr5p and Erf2p, that adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization"
"RHO5","YNL180C","nucleus:cytosol","43.08","11.1903","cell periphery,vacuole membrane","75.9972","cell periphery,vacuole","80.9852","cell periphery","27.0267","#N/A","0","nucleus.cytosol","39.65","0.92","0","15.75","nucleus.cytosol","42.15","0.97","0","7.88","nucleus,cytosol","71.54","1.66","1","","nucleus:cytosol","nucleus:cytosol","37.8605","0.878601","0","6.69696","Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity"
"MCH4","YOL119C","below threshold","14.13","3.62707","cell periphery","83.5005","cell periphery,vacuole","92.0641","below threshold","19.7381","#N/A","0","cytosol","13.79","0.97","0","4.55","cytosol","14.42","1.02","0","2.85","cytosol","14.6","1.03","0","","below threshold","below threshold","15.4133","1.09026","0","2.11191","Protein with similarity to mammalian monocarboxylate permeases, which are involved in transport of monocarboxylic acids across the plasma membrane; mutant is not deficient in monocarboxylate transport"
"KAR1","YNL188W","","","","ER","138.504","ER","97.6087","ER,punctate","218.337","below threshold","25.0734","","","","","","","","","","","","","","","","","","","","","",""
"ALR1","YOL130W","below threshold","16.87","4.69112","cell periphery","88.0694","cell periphery,vacuole","92.3605","cell periphery,punctate","24.6028","cell periphery,punctate","41.7387","cytosol","15.68","0.92","0","6.2","cytosol","17.1","1.01","0","2.23","cytosol","18.83","1.11","0","","below threshold","below threshold","15.7398","0.93283","0","2.11665","Plasma membrane Mg(2+) transporter, expression and turnover are regulated by Mg(2+) concentration; overexpression confers increased tolerance to Al(3+) and Ga(3+) ions"
"YNL194C","YNL194C","cell periphery","26.72","21.4743","cell periphery,punctate","63.091","cell periphery,punctate","81.4342","cell periphery,punctate","21.496","cell periphery,punctate","30.9755","cell periphery","34.87","1.3","0","21.8","cell periphery","19.71","0.73","-1","8.54","cell periphery","65.01","2.43","1","","cell periphery","cell periphery","25.5285","0.955054","0","20.6547","Integral membrane protein required for sporulation and plasma membrane sphingolipid content; has sequence similarity to SUR7 and FMP45; GFP-fusion protein is induced in response to the DNA-damaging agent MMS"
"FRE7","YOL152W","below threshold","16.71","3.80928","ER","34.6988","ER","19.3421","below threshold","19.2911","below threshold","23.032","cytosol","17.88","1.07","0","6.15","cytosol","18.3","1.09","0","3.05","cytosol","15.25","0.91","0","","below threshold","below threshold","18.0649","1.08074","0","2.79385","Putative ferric reductase with similarity to Fre2p; expression induced by low copper levels"
"HXT11","YOL156W","","","","cell periphery","130.712","cell periphery,vacuole","153.155","below threshold","18.1346","cell periphery","48.9309","","","","","","","","","","","","","","","","","","","","","",""
"ENB1","YOL158C","below threshold","15.99","3.89359","cell periphery","108.578","cell periphery,vacuole","150.042","below threshold","17.0718","cell periphery","46.0507","cytosol","14.68","0.91","0","4.74","cytosol","16.22","1.01","0","3.55","cytosol","16.83","1.05","0","","below threshold","below threshold","14.6063","0.913297","0","1.58555","Endosomal ferric enterobactin transporter, expressed under conditions of iron deprivation; member of the major facilitator superfamily; expression is regulated by Rcs1p and affected by chloroquine treatment"
"YOL162W","YOL162W","below threshold","16.41","3.57846","ER","28.7471","ER","10.9714","mitochondria","19.0843","below threshold","23.3588","cytosol","17.37","1.05","0","7.5","cytosol","14.06","0.85","0","2.2","cytosol","19.03","1.15","0","","below threshold","below threshold","17.0665","1.03905","0","2.6503","Putative protein of unknown function; member of the Dal5p subfamily of the major facilitator family"
"PDR10","YOR328W","below threshold","16.38","","cell periphery,ER","75.7514","cell periphery,vacuole","65.2131","below threshold","17.1196","#N/A","0","cytosol","17.2","1.04","0","","cytosol","17.01","1.03","0","","cytosol","18.89","1.15","0","","","","","","","","ATP-binding cassette (ABC) transporter, multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p"
"SRP54","YPR088C","below threshold","15.33","3.96169","cytosol,ER,punctate","188.593","punctate","152.542","ER,punctate","68.2451","cytosol","41.4464","cytosol","17.14","1.11","0","6.9","cytosol","16.98","1.1","0","3.71","cytosol","14.03","0.91","0","","below threshold","below threshold","17.1481","1.11806","0","2.64418","Signal recognition particle (SRP) subunit (homolog of mammalian SRP54); contains the signal sequence-binding activity of SRP, interacts with the SRP RNA, and mediates binding of SRP to signal receptor; contains GTPase domain"
