ORF,AA_cons_geometric_all,nt_cons_geometric_all,AA_cons_median_all,nt_cons_median_all,AA_cons_geometric_closest,nt_cons_geometric_closest,AA_cons_median_closest,nt_cons_median_closest,AA_cons_geometric_all_beg,nt_cons_geometric_all_beg,AA_cons_median_all_beg,nt_cons_median_all_beg,AA_cons_geometric_all_end,nt_cons_geometric_all_end,AA_cons_median_all_end,nt_cons_median_all_end,AA_cons_geometric_closest_beg,nt_cons_geometric_closest_beg,AA_cons_median_closest_beg,nt_cons_median_closest_beg,AA_cons_geometric_closest_end,nt_cons_geometric_closest_end,AA_cons_median_closest_end,nt_cons_median_closest_end
YML031W,0.4623187779106405,0.5791935182007221,0.468,0.565,0.36612611034476705,0.4957438233981284,0.36,0.477,0.4540775231476512,0.5676570113811074,0.451,0.563,0.5191353988739597,0.6203122409168681,0.524,0.597,0.3860756048052571,0.4944850751210995,0.3825,0.475,0.3443943568469441,0.4991787088798879,0.34400000000000003,0.4665
YML030W,0.6621299929917049,0.6897778737038885,0.746,0.7040000000000001,0.3766508616338859,0.5215341058927487,0.377,0.501,0.6871346299689969,0.7027555273218701,0.778,0.7645,0.5556902719210717,0.6351254207976424,0.593,0.6045,0.4189218468711189,0.5114693709073695,0.445,0.498,0.2652283076324493,0.4756049847640367,0.2375,0.4615
YML029W,0.3841215343316308,0.5327978026133203,0.379,0.517,0.3650448094067227,0.5161993582333957,0.35700000000000004,0.5,0.4800318676988343,0.5793463301233067,0.5085,0.5595000000000001,0.32773385359760765,0.5124332074484368,0.316,0.5,0.4646311965896896,0.5654867205084668,0.5,0.5525,0.3048025317197863,0.4895073827314606,0.28600000000000003,0.474
YML028W,0.8913929245579122,0.8450124766275795,1.0,0.971,0.6447598357094254,0.6574545107265372,0.7155,0.659,0.9108635315305312,0.8604021646625045,1.0,1.0,0.8829583410386111,0.8443670915393768,1.0,0.971,0.6629852900931504,0.6697025131671026,0.7355,0.6699999999999999,0.6320147490442132,0.6501285624139108,0.6990000000000001,0.652
YML027W,0.5135487971523746,0.5977586379972409,0.5,0.578,0.3330818243372677,0.4745227013290173,0.298,0.443,0.4641042285824405,0.573238631452347,0.42700000000000005,0.534,0.5006001370371655,0.5818541657440406,0.485,0.569,0.3439165214443546,0.4732759014414145,0.3165,0.441,0.24926683483777334,0.4268329561628147,0.2125,0.41
YML026C,0.959629599870782,0.9255303790494828,1.0,1.0,0.7812742927042807,0.7517448330699558,0.8585,0.8425,0.9658118213412652,0.9270414530984,1.0,1.0,0.9619033898339362,0.9318794847368932,1.0,1.0,0.7502347963329824,0.7485880403581433,0.8405,0.8425,0.7952346385946361,0.7462778769222509,0.887,0.8465
YML025C,0.6873120188830472,0.7072348568198275,0.76,0.731,0.6240085777267045,0.6478526311649683,0.6859999999999999,0.654,0.5152959665544544,0.6176472803938854,0.48,0.598,0.6722338405231602,0.7027060979992421,0.6920000000000001,0.723,0.458746949424626,0.5586409949658055,0.44,0.523,0.5986677879023258,0.6459180141660066,0.615,0.654
YML023C,0.4098505948033348,0.5517827837455764,0.407,0.536,0.3977366859788061,0.5390508788151852,0.393,0.519,0.4672715613048574,0.5847314829979261,0.5095000000000001,0.556,0.3110249530263896,0.507337881106067,0.317,0.5,0.4589266488841442,0.5758758902409181,0.5,0.5435000000000001,0.3014415958089053,0.4965488851429212,0.31,0.5
YML022W,0.7942153092198605,0.7592473398154808,0.902,0.821,0.543086699002295,0.5999152966931546,0.574,0.5760000000000001,0.7959152615924187,0.7734282998429138,0.9215,0.821,0.7549653830362747,0.7421111149319722,0.857,0.7959999999999999,0.4499084173014652,0.5638163614066476,0.444,0.5365,0.5273175358510898,0.5903838918063221,0.5665,0.618
YML021C,0.6259724673517992,0.6707186101429072,0.754,0.667,0.41968584619437016,0.5265811885951995,0.456,0.508,0.4299675820470576,0.5782488673403625,0.4465,0.5595,0.6559289204015156,0.7040786659648012,0.769,0.758,0.2551930144047379,0.4189104640641284,0.2125,0.406,0.3406028520497589,0.5093329504885831,0.311,0.47700000000000004
YML020W,0.6218961521145216,0.6750834064137334,0.7185,0.675,0.3468374057146153,0.4798461345402383,0.35050000000000003,0.448,0.4219176764914522,0.5314510427411699,0.42,0.5245,0.7521083731601482,0.7287652421448202,0.8174999999999999,0.7855000000000001,0.24926164457755176,0.3912845188821664,0.241,0.39,0.5004571065593152,0.5693687438938013,0.527,0.55
YML019W,0.6045526974497901,0.6684580380634061,0.639,0.6904999999999999,0.40506931200225976,0.5181998048939512,0.41,0.5,0.4794324327141292,0.6195438278521619,0.4535,0.63,0.6009204060457333,0.6724259523589173,0.6665,0.7015,0.30985788389411184,0.4733256689838808,0.333,0.4685,0.41936403198195255,0.5426614265731498,0.439,0.53
YML018C,0.6525683228113706,0.6800081527858355,0.722,0.68,0.4196376889402,0.5283476056761779,0.412,0.5,0.6978622228149528,0.7090039673073425,0.7855,0.7155,0.510858762128736,0.6499171222073682,0.5,0.64,0.4384677638943588,0.5314249023135089,0.47700000000000004,0.4955,0.34146373677497244,0.4931744926819149,0.333,0.5
YML017W,0.5022184224815667,0.6113431996853324,0.5,0.593,0.33586875442562025,0.4893884009571412,0.312,0.458,0.6847257974427109,0.7108843990566232,0.706,0.764,0.5629204777124256,0.6211296631412102,0.532,0.6,0.5108060650618566,0.5929048771166426,0.514,0.584,0.3705586303707554,0.4862726134592905,0.349,0.484
YML016C,0.6851521815666469,0.6853541094685269,0.863,0.6920000000000001,0.5203108895035137,0.5695446471091259,0.6385000000000001,0.5425,0.6407963830878672,0.6334770173960421,0.6805000000000001,0.613,0.8588628061146496,0.7860565888003089,0.935,0.851,0.4885848079630691,0.5337699745168127,0.5485,0.504,0.6125302514878579,0.6262917564367991,0.7355,0.6495
YML015C,0.5943853656990171,0.6516686791777814,0.667,0.667,0.5784219349531414,0.6360623906450553,0.643,0.643,0.668947774882277,0.6912705078044389,0.815,0.7275,0.7630785870241846,0.6996492694976872,0.857,0.815,0.6527370675928801,0.6780085497938264,0.7859999999999999,0.7140000000000001,0.7521381038207481,0.6894153936873391,0.857,0.7859999999999999
YML014W,0.6955256667871345,0.7018359215581056,0.836,0.725,0.4467937246119751,0.5426467529716849,0.456,0.513,0.7564158969654465,0.7351316770180918,0.9015,0.812,0.7016957040939251,0.7026914826730296,0.846,0.731,0.5261007773661452,0.5793406982452095,0.5920000000000001,0.5805,0.4841410755557634,0.5643413842363783,0.51,0.54
YML013W,0.5907639116722689,0.6527541647819864,0.622,0.667,0.3305435206965362,0.4643675193899093,0.3345,0.4370000000000001,0.7165064592114712,0.7094505740572468,0.7595000000000001,0.746,0.5921544411926307,0.6748756331625418,0.5745,0.7559999999999999,0.3417713588582809,0.4746382469439781,0.348,0.4655,0.34200783836161114,0.4870491764461363,0.365,0.4625
YML012W,0.7536190924532775,0.7442673475209576,0.861,0.8,0.4946349797598187,0.5732092689746402,0.545,0.555,0.599515899676672,0.6688669797372043,0.633,0.667,0.8510333273959898,0.7886009945518669,0.9390000000000001,0.9,0.3904888318683036,0.5130790345516478,0.3495,0.473,0.5801386896200482,0.6149607645926763,0.6224999999999999,0.603
YML011C,0.4949855205345178,0.5882783786150918,0.514,0.568,0.4945575271283298,0.5880135834838812,0.514,0.568,0.4519461764247226,0.5683412866222151,0.5,0.541,0.5460792134131346,0.6066805223885968,0.5545,0.595,0.4519461764247226,0.5683412866222151,0.5,0.541,0.5450321397636692,0.6064015423435312,0.5545,0.595
YML010W,0.745546763612577,0.7423908661023659,0.885,0.818,0.43229154372591416,0.5279065254652293,0.453,0.515,0.4265489150657314,0.6061292157346797,0.426,0.607,0.7638311581667043,0.7192097720049531,0.807,0.8079999999999999,0.2793782430784774,0.4652819198808715,0.2725,0.44,0.3339622534718975,0.4536297464741975,0.3025,0.4115
YML009C,0.8419415018299913,0.7565558957530009,0.9075,0.852,0.5917116148373706,0.6084413778101717,0.6425000000000001,0.625,0.8484829723358586,0.7698520309751609,0.926,0.856,0.8372041128461783,0.7451684506951353,0.889,0.815,0.6285911199793749,0.6365062696094466,0.6825000000000001,0.6765,0.5474469254539821,0.5812151335231719,0.5529999999999999,0.5834999999999999
YML008C,0.7585865331130582,0.7510711721189838,0.871,0.8059999999999999,0.5830529987049186,0.6369942150682285,0.643,0.654,0.6569585217651565,0.7088199882470632,0.705,0.7410000000000001,0.6456246832813171,0.6911607372237032,0.7709999999999999,0.7140000000000001,0.5093178363915258,0.6010231315812021,0.5579999999999999,0.644,0.4530732413255927,0.5657836934705747,0.5315000000000001,0.5465
YML007W,0.5557306781002834,0.6428383098384417,0.561,0.6515,0.4131300703774864,0.5367902554874906,0.385,0.5,0.5304924731112087,0.6479679180878678,0.5155000000000001,0.667,0.7863831051741176,0.740295929324512,0.8654999999999999,0.846,0.3587434222376632,0.5135249686580351,0.333,0.5,0.7617006644428409,0.7103125920418196,0.846,0.846
YML006C,0.4479871010015752,0.5866341829673843,0.429,0.5710000000000001,0.399553392638504,0.5378159581971446,0.4,0.5,0.6248984677971383,0.6702108242014493,0.6839999999999999,0.7140000000000001,0.4068560384323648,0.5886577783231705,0.406,0.5695000000000001,0.597359737947856,0.644533043355979,0.6559999999999999,0.6559999999999999,0.3705779460486289,0.5417681340742203,0.3595,0.531
YML005W,0.5684205377167573,0.6510668221487649,0.603,0.637,0.3622768108031139,,0.343,,0.4962254725167405,0.6148982277109194,0.5,0.583,0.5761553571379988,0.6738605554226741,0.6829999999999999,0.667,0.22678126902821444,0.410228655158378,0.187,0.4,0.4801391301219724,,0.4425,
YML004C,0.6949849211150532,0.7086759831838086,0.7609999999999999,0.7445,0.5068441895760674,0.5884199810898063,0.531,0.588,0.5877066938355173,0.6517282934162296,0.5985,0.6864999999999999,0.6872984278152687,0.7197928798432197,0.728,0.7685,0.479214692298712,0.5823383840328928,0.4685,0.556,0.5121938581055917,0.5897317535205868,0.5225,0.606
YML002W,0.6213296050279585,0.6712985327735818,0.667,0.701,0.4911681594532585,0.5531608045723032,0.529,0.552,0.7642220994071421,0.7329186787069601,0.7949999999999999,0.7995000000000001,0.5658230551121705,0.640826680228011,0.584,0.6375,0.6408994092917468,0.6279777848015878,0.7010000000000001,0.6835,0.4769221234033281,0.546933558570425,0.4905,0.552
YML001W,0.9354222900565418,0.8121132624133299,1.0,0.962,0.6952386781637988,0.6529485811654937,0.8049999999999999,0.7040000000000001,0.9828050192522191,0.8268680614223471,1.0,1.0,0.9120932133633988,0.7990270805989116,0.962,0.962,0.808981930321085,0.6977081463502192,0.8434999999999999,0.768,0.5105487544762106,0.5757648210663093,0.532,0.5725
YMR001C,0.7876469425358564,0.7446498737795272,0.929,0.821,0.3837271854188863,0.5011141275277325,0.375,0.474,0.5350977849204833,0.6342904980059496,0.607,0.6165,0.7307432772201283,0.715190673790904,0.8214999999999999,0.7859999999999999,0.2296907915707605,0.3999057360787233,0.2025,0.376,0.33202856759624805,0.4742061824287967,0.3315,0.456
YMR002W,0.7674221385597761,0.7474475343866551,0.852,0.7995000000000001,0.4583523787172538,0.5486521949537767,0.4295,0.531,0.7055903074380391,0.7146302101446105,0.767,0.784,0.7950591876318022,0.7759723255704005,0.9175,0.815,0.3454672997424793,0.4670298387979783,0.3235,0.4535,0.5073959196152057,0.6041995964999242,0.4835,0.6194999999999999
YMR003W,0.5413545110283388,0.6389043616204608,0.5710000000000001,0.6455,0.3643584447316343,0.5093086856515805,0.3505,0.5,0.4692805314149037,0.5992490067921763,0.4855,0.5870000000000001,0.4625349118161707,0.6095995682887689,0.4195,0.618,0.35518846718968017,0.4837679507075984,0.3665,0.5,0.3081033557291609,0.4824792677142261,0.3025,0.44799999999999995
YMR004W,0.6863511597432813,0.7052310681825606,0.735,0.753,0.4224859623421521,0.5163037915738768,0.45,0.507,0.5845457090586272,0.6659680089079337,0.6085,0.6825000000000001,0.7013367383852634,0.721088807010217,0.7345,0.768,0.2996514860278052,0.4425418198209933,0.289,0.414,0.42890107379169146,0.5350353922798664,0.4555,0.531
YMR005W,0.4417622146447748,0.5455968465798776,0.449,0.525,0.4302048827487964,0.5337859182852386,0.44,0.51,0.31751358237660504,0.4742627693848801,0.3,0.468,0.6457602829694473,0.6458998617025604,0.7105000000000001,0.696,0.3026423552078157,0.4572286509509641,0.28600000000000003,0.449,0.6356631925557562,0.6393137999078363,0.6985,0.684
YMR006C,0.6298908515282386,0.6720032870495222,0.7,0.6769999999999999,0.3878538635463235,0.5045958652356866,0.3775,0.469,0.5217396981205595,0.6078136365035052,0.5874999999999999,0.6165,0.3364939663206533,0.5145160780740781,0.316,0.5,0.34028864234354417,0.4615370657752729,0.28600000000000003,0.4355,0.2453581129576069,0.4060862332084226,0.2465,0.3925
YMR008C,0.6484628968734736,0.6782087023462221,0.7185,0.7,0.4088448287109713,0.5146877860375617,0.397,0.482,0.5098823844337729,0.5931911396633576,0.55,0.6,0.35836081359232624,0.5142560832132793,0.34600000000000003,0.5,0.3475591927794284,0.4625876900135354,0.29900000000000004,0.4355,0.24392145462886825,0.4066804172941027,0.2465,0.3925
YMR009W,0.7282760359033751,0.7313868846227868,0.8009999999999999,0.768,0.5918360709905482,0.6332595803871409,0.672,0.6579999999999999,0.6751292409649569,0.714801491288131,0.6839999999999999,0.7615000000000001,0.7378804371422725,0.7242850016920336,0.8085,0.7525,0.517774857945461,0.6040998494117064,0.5345,0.6355,0.6197952171636527,0.6342274771205365,0.6950000000000001,0.6629999999999999
YMR010W,0.5347709405017059,0.6245642178501039,0.5710000000000001,0.615,0.3606231794806612,0.4953816367966504,0.353,0.465,0.4207578657160611,0.5826636646759001,0.434,0.5479999999999999,0.2996458279116938,0.5089256360456064,0.304,0.5,0.2581484518563041,0.4338977649362662,0.24,0.4105,0.2054221035752274,0.40672802855455786,0.205,0.4
YMR011W,0.7015257101989074,0.7352745725487844,0.821,0.799,0.4613451683347326,0.5637672626569558,0.496,0.545,0.3149928547716778,0.4972271758166497,0.295,0.475,0.7913957095086668,0.7730613029052099,0.8795,0.8525,0.16897210824193545,0.3638318319124169,0.152,0.353,0.4630372387488253,0.5663043813227718,0.5289999999999999,0.5465
YMR012W,0.6065049218121299,0.6708673130585482,0.655,0.6920000000000001,0.4181115023717622,0.530950652981332,0.445,0.527,0.4351996792730334,0.6009167715915101,0.4765,0.5875,0.5627162682975229,0.6258385043885019,0.6214999999999999,0.6385,0.2807274440786644,0.4657233545163511,0.28350000000000003,0.457,0.294094089815383,0.4355979504256652,0.2555,0.401
YMR013C,0.52572213748809,0.6219779842129872,0.519,0.6,0.27262883087542217,0.4411045748190916,0.246,0.4,0.3534901602368434,0.552577129688348,0.36,0.545,0.5931160333814028,0.6573034330037463,0.556,0.6365000000000001,0.15688796940293412,0.3552704822978362,0.1555,0.34600000000000003,0.3295729552136941,0.4800304699367842,0.3315,0.4435
YMR014W,0.5444289246808687,0.6505452803598322,0.556,0.645,0.43113600099792215,0.5630110775117412,0.404,0.545,0.6847319413436762,0.7081732443441612,0.7170000000000001,0.741,0.5708074405989211,0.6519567262847845,0.5765,0.609,0.526127062345242,0.6008022594450461,0.5459999999999999,0.6045,0.4689655327735408,0.5845681477242354,0.525,0.55
YMR015C,0.7208430124073415,0.7300889801870158,0.8514999999999999,0.7829999999999999,0.5547323392649172,0.6240744462789664,0.6085,0.6295,0.33045435936685524,0.5105597386559074,0.3165,0.494,0.6892558156299747,0.7136658263342348,0.8,0.732,0.27636679231256606,0.4586548335735911,0.2595,0.454,0.5093064518597782,0.5918501131163745,0.5539999999999999,0.5985
YMR016C,0.451712216511899,0.6086021623185105,0.429,0.6,0.3344498625011296,0.4911845723075553,0.308,0.478,0.4418558849903998,0.6086741591985212,0.461,0.5710000000000001,0.4536674681621346,0.6378476517156776,0.5,0.667,0.27515241450814465,0.4538522443714058,0.278,0.444,0.2666078473487184,0.4575972669695956,0.25,0.45
YMR017W,0.5145570861957086,0.5759882866806043,0.545,0.563,0.3984332454334685,0.5059185567839286,0.405,0.482,0.5069689186192997,0.5649996352469787,0.4935000000000001,0.55,0.5325612253606551,0.5949765627604132,0.5755,0.599,0.33550562045267673,0.4484375289062784,0.3105,0.426,0.440073508394892,0.5429856867227077,0.4435,0.525
YMR018W,0.8369543141088868,0.8742360083290064,1.0,1.0,0.4395277888790236,0.5348146570187385,0.463,0.521,0.8044617422490189,0.8848687127281638,0.8644999999999999,1.0,0.90814145068826,0.8908507998565846,1.0,1.0,0.4754028481882142,0.5452985118091509,0.4965,0.5485,0.44937529108638935,0.5445784853390969,0.441,0.5379999999999999
YMR020W,0.4545553994119581,0.5728753389269351,0.45399999999999996,0.555,0.3442423314979367,0.4897128044384639,0.333,0.471,0.5257279492530076,0.5941599403630531,0.602,0.5794999999999999,0.5615060452136161,0.6260478858134241,0.5865,0.633,0.4203008195938075,0.5126955150990605,0.48,0.4795,0.4405149298395443,0.5244190834844135,0.421,0.494
YMR021C,0.4661701760893322,0.5828872293806012,0.462,0.564,0.3235794284685533,0.4753500396656814,0.325,0.458,0.7929384565482185,0.7133814362127961,0.9425,0.8079999999999999,0.4767561578065581,0.5965377442100309,0.5,0.584,0.5912453992791908,0.5939819625755125,0.5435000000000001,0.5745,0.3149014027414631,0.4855456836816229,0.3165,0.4785
YMR022W,0.8964777012419559,0.7959598266805409,0.972,0.926,0.5976837589893634,0.6159367070707038,0.611,0.621,0.8679583037530285,0.7860720550097217,0.9505,0.9059999999999999,0.888083983758186,0.7913801065472472,0.9675,0.926,0.5223303598227323,0.5928343740311812,0.5195000000000001,0.594,0.5995065790275378,0.6017630536800469,0.6094999999999999,0.5905
YMR023C,0.5981029633878687,0.6491741309372355,0.6975,0.667,0.4395820183967264,0.5249299309135695,0.4920000000000001,0.505,0.4384295795248497,0.5482756896978227,0.4255,0.5,0.7129399434018903,0.7059320482938279,0.852,0.772,0.2586713957210233,0.3934516007237743,0.193,0.34650000000000003,0.5643438004806094,0.6016776791062547,0.6705,0.622
YMR024W,0.6749962443146915,0.6886828082795603,0.7725,0.7055,0.38855905931616297,0.4975628648875293,0.41,0.47,0.4305526135970701,0.5767306583721521,0.4325,0.5589999999999999,0.8896348551178204,0.7844758684372538,0.963,0.9059999999999999,0.22427394685516647,0.3802521107632307,0.217,0.35650000000000004,0.5696814020477681,0.5867402287064599,0.638,0.585
YMR025W,0.5082751224010084,0.6378730011041671,0.5,0.667,0.5082751224010084,0.6378730011041671,0.5,0.667,0.495180192966589,0.6150918787972585,0.5,0.667,0.6025076416546999,0.6872997012320236,0.667,0.667,0.495180192966589,0.6150918787972585,0.5,0.667,0.6025076416546999,0.6872997012320236,0.667,0.667
YMR026C,0.5899842816151155,0.6502657613849449,0.615,0.667,0.4369315656522784,0.5306314852351162,0.485,0.512,0.7061890758698463,0.7092957187289416,0.779,0.7455,0.6881633183628789,0.6922433880437496,0.7395,0.7225,0.4036207673556612,0.529392387710999,0.411,0.503,0.5401375347035269,0.5719975753679257,0.563,0.5814999999999999
YMR027W,0.6956760163590044,0.7133653742682032,0.7625,0.741,0.49241690357280105,0.5714775514855354,0.504,0.5529999999999999,0.6178463247017495,0.6799326791346388,0.625,0.7015,0.7682790841739999,0.7326842234888845,0.8845000000000001,0.7935000000000001,0.4432960163839917,0.54714685182021,0.4515,0.5355000000000001,0.5411181655921853,0.5710628644072331,0.5785,0.546
YMR028W,0.6205839508602579,0.6647951091283618,0.667,0.667,0.4018157936534069,0.5090202301586026,0.419,0.48200000000000004,0.4947533105104222,0.6054491036779781,0.4905000000000001,0.593,0.7844253266420514,0.7399172893482807,0.9075,0.852,0.307955112372318,0.4583983288541999,0.2935,0.4465,0.5624436755351847,0.5999131208171694,0.598,0.608
YMR029C,0.4970709896170664,0.6099676074718865,0.5,0.6,0.4185670239436258,0.5424488477497911,0.424,0.516,0.7051167693185391,0.6972629603604483,0.9005000000000001,0.7235,0.4581554022878833,0.5864572917357518,0.4625,0.593,0.6518140906648613,0.6569303308051136,0.818,0.667,0.3844401677584656,0.5207716013070839,0.3695,0.508
YMR030W,0.8000663143364054,0.8357450162106771,1.0,1.0,0.8000663143364054,0.8357450162106771,1.0,1.0,0.7791645796604999,0.8428415447546994,1.0,1.0,0.7371346086455506,0.7973766883931971,1.0,1.0,0.7791645796604999,0.8428415447546994,1.0,1.0,0.7371346086455506,0.7973766883931971,1.0,1.0
YMR031C,0.455357150499609,0.5876823953150372,0.444,0.5710000000000001,0.3444212484040968,0.4982841635457271,0.333,0.481,0.385027622600601,0.5513301192249612,0.355,0.536,0.3491585702393374,0.5426686408463138,0.303,0.519,0.3155714621899543,0.4780945002704948,0.28600000000000003,0.447,0.27662061558817624,0.4720914676654047,0.231,0.4565
YMR032W,0.6732133334602113,0.6835216508230216,0.738,0.716,0.5348359701454685,0.5790754620870541,0.637,0.595,0.7361813709606447,0.7335827162422609,0.7834999999999999,0.79,0.6371222803115849,0.6885297494810383,0.726,0.7090000000000001,0.6290322423650616,0.6514131808418736,0.6975,0.7010000000000001,0.521817525333093,0.5854485120247099,0.629,0.5685
YMR033W,0.7111983433851939,0.7173252490762356,0.7759999999999999,0.774,0.446692971639379,0.5376483875379454,0.455,0.528,0.7187951010436253,0.7253528517227463,0.7735000000000001,0.7945,0.7749454159302581,0.75684714502617,0.852,0.8759999999999999,0.478079572881531,0.557326582100036,0.5025,0.562,0.4723091374311077,0.5605009032976848,0.4855,0.5505
YMR034C,0.6519837383563609,0.67834433716573,0.741,0.688,0.3817127659511973,0.5056104476692559,0.39,0.475,0.5977682283908099,0.6501756087074175,0.6605000000000001,0.667,0.3389836516475993,0.5415720551237683,0.3295,0.519,0.3340117988708015,0.4789640515370634,0.368,0.4255,0.18780969654329152,0.41245903542866186,0.177,0.3995
YMR035W,0.6246503689027593,0.6693894240242212,0.667,0.667,0.2955660395442306,0.4533582859875037,0.268,0.407,0.5534867658815383,0.6412035171513585,0.5965,0.63,0.6325298448652763,0.661350606508489,0.7040000000000001,0.667,0.2477783093870547,0.4239631605092998,0.22399999999999998,0.3945,0.2581310625364649,0.4349417304681825,0.217,0.384
YMR036C,0.5407565678706205,0.646713894063811,0.5505,0.643,0.4175102749135409,0.5354863854270576,0.389,0.5,0.4775668808517016,0.6269843380789992,0.467,0.62,0.5213740770781249,0.6716435526897088,0.5,0.6990000000000001,0.3453075665670381,0.4864704564266555,0.333,0.5,0.3720426191135002,0.5300178790703047,0.355,0.5145
YMR037C,0.5961977788087698,0.6633136452656441,0.6419999999999999,0.667,0.3037958642949087,0.4513847355145772,0.2605,0.414,0.4022789930650287,0.5719923061171167,0.38799999999999996,0.556,0.9148441700199612,0.7957053479440158,1.0,0.916,0.1900052118529724,0.3688001319298346,0.183,0.34600000000000003,0.4393473606951713,0.5249996988048471,0.503,0.5165
YMR038C,0.7139120162812118,0.7104867174245776,0.77,0.772,0.5318195196000879,0.5750424930582969,0.574,0.563,0.7036173582187021,0.713910513078129,0.748,0.7905,0.7618453242418852,0.7527562078628852,0.8865000000000001,0.8059999999999999,0.5373094946985671,0.5953193675533335,0.524,0.5760000000000001,0.6204020511457853,0.6234289754129697,0.6910000000000001,0.667
YMR039C,0.5395860249637939,0.6348822190591553,0.52,0.613,0.4735669537636818,0.5812715530200193,0.4665,0.556,0.5863597088032939,0.6582984527434443,0.5095000000000001,0.615,0.5089723434466397,0.6321334174026819,0.4905000000000001,0.6,0.5070730170526525,0.5952878998544737,0.5095000000000001,0.5710000000000001,0.4550064459814395,0.5803360163347255,0.444,0.5605
YMR040W,0.6648941041518048,0.6930640826588154,0.6865,0.7115,0.5098982267353049,0.5925325907863962,0.5469999999999999,0.6054999999999999,0.6553257073387098,0.6786432183270341,0.657,0.7045,0.6411965933989273,0.6872837873717558,0.621,0.7085,0.5088956675335851,0.5834307264138748,0.5665,0.6205,0.4817850138403377,0.5896747824919856,0.4775,0.5934999999999999
YMR041C,0.6683454300099944,0.684880552856142,0.764,0.7,0.441923928631877,0.535798035711858,0.462,0.514,0.6195692552964054,0.6600092399527204,0.655,0.6579999999999999,0.5569484422489877,0.6512090230728462,0.5405,0.6205,0.3922136962226155,0.5105481753526073,0.406,0.474,0.3368021289427915,0.4843386583024628,0.325,0.463
YMR042W,0.6194860722574979,0.6756207927196505,0.764,0.667,0.5247482698726312,0.5928612343488056,0.684,0.594,0.4803006551402127,0.6333763245606903,0.4495,0.6305000000000001,0.6720503996964986,0.6811934791452822,0.789,0.75,0.3952493138433948,0.5390902034733991,0.3735,0.5265,0.5821838297069201,0.6066605622971301,0.77,0.633
YMR043W,0.6463548092025944,0.7093936823068822,0.7,0.7140000000000001,0.33456149706311683,0.4863068074653419,0.28600000000000003,0.439,0.8747349854425998,0.8148222122615061,1.0,0.929,0.7100252990340323,0.7310991773367495,0.75,0.75,0.6518313466274361,0.6684792172982813,0.807,0.7284999999999999,0.25356595459316955,0.41684472340739626,0.232,0.394
YMR044W,0.4624287131432673,,0.464,,0.4624287131432673,,0.464,,0.6305269630905782,,0.7240000000000001,,0.3246596172702978,0.5239156487424225,0.28600000000000003,0.5,0.6305269630905782,,0.7240000000000001,,0.3246596172702978,0.5239156487424225,0.28600000000000003,0.5
YMR047C,0.5450334589948499,0.6199708382420911,0.562,0.604,0.4507656111211231,0.5401701259603902,0.453,0.517,0.5597773643925139,0.6254635116207835,0.619,0.624,0.6080072387968912,0.6570216442031719,0.685,0.6809999999999999,0.4077995604700996,0.5011566490169883,0.34700000000000003,0.4835,0.5232778861579193,0.5974907867857323,0.5479999999999999,0.615
YMR048W,0.5239034613370009,0.6410667273316846,0.5575,0.6545,0.2862006269432757,0.4583579933697015,0.266,0.431,0.5290131802996825,0.6308597579996329,0.5309999999999999,0.6165,0.5917460861327215,0.7094372921573431,0.6074999999999999,0.722,0.3008947776752935,0.4569815776578205,0.311,0.436,0.19720737025586985,0.4199614070827909,0.177,0.401
YMR049C,0.8108140511164872,0.7672258992200729,0.926,0.852,0.7629120391068804,0.7300146497519783,0.926,0.815,0.5623127406794001,0.6351988140964866,0.5825,0.6744999999999999,0.8777419576745763,0.8048718571512862,0.9435,0.9295,0.39562351866283657,0.5321328362894449,0.38,0.5,0.8477245048977536,0.7721118291431625,0.926,0.926
YMR052W,0.4565283697272938,0.5788401585379064,0.444,0.556,0.4565283697272938,0.5788401585379064,0.444,0.556,0.6135341701226801,0.6442079427543792,0.667,0.667,0.3722495478766985,0.5486583853484632,0.34600000000000003,0.5,0.6135341701226801,0.6442079427543792,0.667,0.667,0.3722495478766985,0.5486583853484632,0.34600000000000003,0.5
YMR053C,0.5421902885818709,0.6342200217089238,0.5760000000000001,0.6325000000000001,0.3793927103980856,0.5043658267062514,0.3865,0.482,0.3618806656104808,0.5460922361888155,0.35600000000000004,0.5335000000000001,0.4346023874783471,0.5831611623254295,0.4265,0.588,0.2282905693796605,0.4146078705065516,0.222,0.4075,0.2892612150036195,0.4579169137452238,0.264,0.444
YMR054W,0.7372371040499788,0.7319329487160873,0.815,0.7809999999999999,0.5470413340539303,0.5993894990333303,0.5820000000000001,0.6,0.7920293643332835,0.7501847951628402,0.882,0.861,0.8714595209084524,0.7972719834688181,1.0,0.9775,0.5712498670484276,0.6234262863271574,0.593,0.6385,0.6719786185720007,0.646804527932224,0.73,0.616
YMR055C,0.7591451845266058,0.7096986350178096,0.852,0.779,0.5780800235503388,0.5925429648299275,0.6579999999999999,0.5915,0.7607393048419023,0.7004670653732371,0.7879999999999999,0.7635000000000001,0.7426803846828057,0.6920126779712096,0.7785,0.778,0.4819994289435412,0.5480871492703512,0.501,0.527,0.513898193179695,0.5564971122674961,0.529,0.532
